region_area_,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
region_area_375,5.991283475,275.3824534,29983.42082,7.07900806,330.4766598,614.7362629,17.84622824,65.23197561,4.840562301,1
region_area_377,,182.3216349,21626.80241,6.903035733,,401.060033,14.94995478,26.62048404,4.728123985,1
region_area_377,,182.3216349,21626.80241,6.903035733,,401.060033,14.94995478,26.62048404,4.728123985,1
region_area_378,6.105140135,299.9152817,45249.75384,7.064549682,339.5164205,325.0700897,11.35677781,88.77247732,3.103089844,1
region_area_378,6.105140135,299.9152817,45249.75384,7.064549682,339.5164205,325.0700897,11.35677781,88.77247732,3.103089844,1
region_area_379,9.443358884,124.2661244,20438.5295,7.72014249,316.5507719,468.7822315,12.64368069,50.96747034,3.486646409,1
region_area_379,9.443358884,124.2661244,20438.5295,7.72014249,316.5507719,468.7822315,12.64368069,50.96747034,3.486646409,1
region_area_38,,194.227622,19942.57803,5.585943962,,437.2356715,22.57489199,53.23909422,2.907563915,0
region_area_380,6.887414371,274.3769487,29189.44153,10.20965542,254.5756653,396.7278625,11.41729362,68.0311827,4.564188355,1
region_area_380,6.887414371,274.3769487,29189.44153,10.20965542,254.5756653,396.7278625,11.41729362,68.0311827,4.564188355,1
region_area_383,4.912557262,359.0277236,44063.40323,7.623166323,281.6787774,337.5806504,14.96298109,,4.897372508,1
region_area_383,4.912557262,359.0277236,44063.40323,7.623166323,281.6787774,337.5806504,14.96298109,,4.897372508,1
region_area_387,,194.074091,16263.47228,5.924925943,,513.7690851,19.69049658,,3.451740047,1
region_area_387,,194.074091,16263.47228,5.924925943,,513.7690851,19.69049658,,3.451740047,1
region_area_389,5.477912295,262.1727346,27361.96388,5.505646292,341.3689187,368.14913,16.73438444,,3.774256121,1
region_area_389,5.477912295,262.1727346,27361.96388,5.505646292,341.3689187,368.14913,16.73438444,,3.774256121,1
region_area_39,9.267187531,249.3882854,24684.02838,5.8058018,328.8226464,406.9819491,16.57696935,30.49831457,4.324004646,0
region_area_390,8.544708662,232.1872927,31429.68384,7.250219089,351.1421951,403.9946156,10.35223219,82.83691192,2.31815248,1
region_area_390,8.544708662,232.1872927,31429.68384,7.250219089,351.1421951,403.9946156,10.35223219,82.83691192,2.31815248,1
region_area_391,7.378597016,226.7563378,9460.627446,5.636201227,,412.1249449,15.74445476,37.50445162,3.215219463,1
region_area_391,7.378597016,226.7563378,9460.627446,5.636201227,,412.1249449,15.74445476,37.50445162,3.215219463,1
region_area_392,6.66400305,250.3626091,15903.25009,4.952978395,347.3296697,357.458336,16.09441896,61.27157454,2.227727884,1
region_area_392,6.66400305,250.3626091,15903.25009,4.952978395,347.3296697,357.458336,16.09441896,61.27157454,2.227727884,1
region_area_393,6.775582812,269.1888196,17969.18759,7.94930421,,368.8226769,10.62516145,57.35911099,4.333636278,1
region_area_393,6.775582812,269.1888196,17969.18759,7.94930421,,368.8226769,10.62516145,57.35911099,4.333636278,1
region_area_394,8.736371211,245.4515778,24283.9636,8.550733852,329.7493182,343.7287939,16.62123165,67.36547267,3.802116117,1
region_area_394,8.736371211,245.4515778,24283.9636,8.550733852,329.7493182,343.7287939,16.62123165,67.36547267,3.802116117,1
region_area_395,7.146976296,247.3365752,16911.50858,6.585694859,320.8459884,530.2163582,12.95923898,66.92917649,4.025762216,1
region_area_395,7.146976296,247.3365752,16911.50858,6.585694859,320.8459884,530.2163582,12.95923898,66.92917649,4.025762216,1
region_area_396,,293.683327,9655.038491,5.949169771,360.4109483,598.6717127,15.30201462,62.93785018,5.652222113,1
region_area_396,,293.683327,9655.038491,5.949169771,360.4109483,598.6717127,15.30201462,62.93785018,5.652222113,1
region_area_397,5.040331692,283.0083697,25653.99504,5.624497,329.0746928,539.1575353,13.64440958,38.46173828,3.603325615,1
region_area_397,5.040331692,283.0083697,25653.99504,5.624497,329.0746928,539.1575353,13.64440958,38.46173828,3.603325615,1
region_area_398,,332.356053,21707.79707,4.732450613,348.9848326,358.0624985,15.47509758,86.0353502,4.003819012,1
region_area_398,,332.356053,21707.79707,4.732450613,348.9848326,358.0624985,15.47509758,86.0353502,4.003819012,1
region_area_399,7.745499128,219.1295145,14336.93233,4.959499424,,431.5903341,7.601410136,67.7397666,4.043334781,1
region_area_399,7.745499128,219.1295145,14336.93233,4.959499424,,431.5903341,7.601410136,67.7397666,4.043334781,1
region_area_4,9.092223456,231.8753999,17979.29115,6.241789353,310.8808507,408.5158134,11.66327944,32.11299273,4.075075425,0
region_area_40,,284.6328864,11704.22872,4.294577322,309.7844335,359.5046325,18.44389255,42.79246528,3.510004045,0
region_area_400,6.259651603,259.153321,37357.05121,8.260676652,257.2189518,390.3451927,5.672692791,68.55686536,4.213405262,1
region_area_400,6.259651603,259.153321,37357.05121,8.260676652,257.2189518,390.3451927,5.672692791,68.55686536,4.213405262,1
region_area_402,5.767349597,323.2460688,15418.23765,7.424049254,316.1500303,434.566152,15.38926758,60.9371347,3.896090487,1
region_area_402,5.767349597,323.2460688,15418.23765,7.424049254,316.1500303,434.566152,15.38926758,60.9371347,3.896090487,1
region_area_404,8.029181613,208.814289,19663.77424,8.128637767,284.0156083,441.4097161,20.80119806,60.08792857,4.388551012,1
region_area_404,8.029181613,208.814289,19663.77424,8.128637767,284.0156083,441.4097161,20.80119806,60.08792857,4.388551012,1
region_area_405,,336.975654,46932.1891,7.135213318,263.2715691,567.5268785,14.57665033,74.15885963,4.120931424,1
region_area_405,,336.975654,46932.1891,7.135213318,263.2715691,567.5268785,14.57665033,74.15885963,4.120931424,1
region_area_406,4.725785565,300.4448901,20834.59909,4.731199432,379.7437976,421.2194853,17.87464143,78.93243621,3.15633142,1
region_area_406,4.725785565,300.4448901,20834.59909,4.731199432,379.7437976,421.2194853,17.87464143,78.93243621,3.15633142,1
region_area_407,8.19576536,265.2915011,10389.84735,5.990594401,327.9390111,413.294913,15.17204165,72.87181246,3.218709224,1
region_area_407,8.19576536,265.2915011,10389.84735,5.990594401,327.9390111,413.294913,15.17204165,72.87181246,3.218709224,1
region_area_409,7.039094321,230.4191152,28827.665,4.640744578,390.6343841,603.5012245,12.18420712,58.47850654,4.366031351,1
region_area_409,7.039094321,230.4191152,28827.665,4.640744578,390.6343841,603.5012245,12.18420712,58.47850654,4.366031351,1
region_area_41,5.331940479,245.6479561,16659.18131,7.689018941,317.420275,345.2253984,10.2855138,59.68771371,4.434820258,0
region_area_410,,236.5296185,27345.4791,8.627952972,,323.9837713,13.52512608,57.08984976,4.407566169,0
region_area_412,6.945224092,271.7339318,36438.61569,5.246849826,338.7090037,378.1029774,20.26573442,53.12272316,4.823082014,0
region_area_415,7.350378987,244.4072575,26736.39038,10.11177826,310.161996,567.6006847,16.62472223,61.19238287,3.663922184,0
region_area_418,5.381407519,226.3481973,15372.30475,7.152434643,313.1000511,318.8347975,12.28394044,,4.364066935,0
region_area_419,4.961352728,217.0338523,22229.5349,9.617267272,295.8769443,459.2521915,12.10654741,63.54297864,3.902837834,0
region_area_42,7.145771545,289.4638192,28780.64524,6.50921808,386.7207636,342.1377063,11.1981634,66.25304475,5.182590704,0
region_area_420,6.457097525,243.0388354,18340.35162,8.527326971,336.7152269,527.5371968,23.47826504,51.91209968,2.637364885,0
region_area_421,6.53936951,265.4124935,21230.73622,6.18078365,337.7199744,542.6777848,18.36868767,91.02308097,4.527364378,0
region_area_422,6.252410005,276.5579916,23920.55959,6.713354371,304.5368012,494.6907912,13.53850592,67.51638415,2.722908161,0
region_area_424,,263.5055807,37031.01293,4.73550889,351.8095715,545.4073515,16.0000482,33.48571268,4.825792283,0
region_area_425,7.60952119,274.0622842,40880.09438,6.72588868,311.3775631,380.37588,14.4803683,73.87195721,3.145842903,0
region_area_427,9.879071258,259.6795359,14673.97548,5.935436999,367.562752,452.4424864,19.73102199,66.93158139,4.218831154,0
region_area_429,6.961891686,274.3697297,31101.98909,3.387254737,344.5723888,540.3264099,13.78047972,70.54996194,3.44672846,0
region_area_43,9.920691059,253.5913737,9974.23887,6.577437686,338.0956423,343.2974699,24.02260126,71.94862396,4.69070723,0
region_area_430,8.060609624,258.8166014,15489.63047,5.315488178,362.7155373,433.5258384,15.47654969,75.56058913,3.60090567,0
region_area_431,7.240271791,264.1970299,23433.2675,5.623057506,329.1043192,335.4927076,14.13855283,60.68608128,3.832597167,0
region_area_433,8.410460643,285.6504151,27554.65007,5.376905576,363.2346735,529.1366251,14.58721298,55.74349905,2.977359946,0
region_area_436,6.384824009,294.4619656,39960.60376,6.392846499,297.9306626,447.8329153,16.07249019,55.0453173,4.144998518,0
region_area_437,9.462666017,276.1731977,12224.92941,2.676568345,387.8438332,495.8022741,13.3093938,62.41269896,2.850183766,0
region_area_439,5.873157137,204.4472722,21911.06838,9.448068031,320.1018565,362.561041,14.2591096,65.3496293,5.120887965,0
region_area_441,6.529304448,260.7779242,28970.39242,3.945340328,,432.9225562,7.196298157,83.80515567,3.361088407,0
region_area_443,7.858662779,261.7286447,26704.15828,6.204254774,342.0870118,384.1778447,8.916986112,72.91479791,3.422470521,0
region_area_445,6.728004386,251.9007863,22889.09288,7.359177365,320.208604,335.6425394,16.89330607,59.07622018,4.410697353,0
region_area_446,10.46450248,241.768739,6701.079864,6.575047074,,509.0369114,14.66716135,66.81662143,4.956358408,0
region_area_447,9.11278625,256.7149628,20868.93279,6.65797937,331.6794029,432.144495,16.23397565,77.91153007,4.567087634,0
region_area_448,8.079808358,224.9349842,12678.14631,6.990400965,334.3276549,599.6572114,14.95722533,39.64438651,3.611057441,0
region_area_449,7.078659419,283.355739,26178.09432,3.609542563,334.9062398,390.5649178,9.738631144,42.06693959,3.696640141,0
region_area_45,5.702925977,267.6243646,35606.74499,6.879540468,,514.7432604,16.24579002,77.65118352,4.137739016,0
region_area_451,8.043889299,220.4621156,8896.499929,7.533050567,329.6849302,440.9418251,12.36849197,76.44924712,3.15994937,0
region_area_453,5.483974109,216.9357276,21145.28007,7.302800232,323.4782076,316.4609039,14.27600954,64.25152848,4.063613621,0
region_area_454,8.53440688,299.3513731,22372.60808,2.68893344,366.8913625,351.8651979,14.79790181,78.82393662,2.544733701,0
region_area_456,6.256651148,231.8461979,16906.10634,11.28134046,,491.4120516,10.74474342,74.67224056,4.181050753,0
region_area_457,7.240351006,252.7710865,14462.97912,6.432365429,314.7882504,544.9059878,14.31879446,83.06081671,3.7829719,0
region_area_458,8.692115322,195.0102485,2553.267614,8.89782332,348.72025,527.5324709,14.06842114,42.50366132,2.283475159,0
region_area_46,6.953864226,260.4121837,10575.49109,4.157896625,316.3517076,401.2893151,13.39033392,87.50588898,3.195710328,0
region_area_460,7.179864149,231.6281013,10859.85856,7.958692821,342.0475995,368.1612635,12.17031693,83.44491786,3.878447314,0
region_area_461,7.163999223,254.5554885,34226.37694,9.107223935,321.0040304,425.6825127,16.32604374,90.29920845,3.354322267,0
region_area_462,8.926113143,240.7618377,15249.92506,6.771411065,342.2719866,372.0066284,21.38309453,,2.752134121,0
region_area_464,6.681553568,289.2863313,26132.51662,5.999648486,309.9821225,336.1312267,8.243227491,46.20226016,2.956748075,0
region_area_465,5.445325981,252.1533498,28001.42299,6.904135334,332.3325971,375.1965872,11.89377657,66.0595663,3.946989523,0
region_area_466,7.539881893,236.599866,21575.55003,7.138188091,333.8247433,454.2216326,15.93556478,49.18297746,4.53159367,0
region_area_468,4.37047658,239.4279279,29542.64298,7.812303512,301.7672953,466.4134539,16.45183848,46.81194092,4.649382034,0
region_area_47,10.68296643,224.149389,15759.04543,5.265972954,308.0976989,333.9129132,10.19586975,78.58778445,3.999775382,0
region_area_470,6.599593819,249.0971515,21079.19198,5.929420861,332.24075,458.0927914,13.04130433,59.9486193,4.702310753,0
region_area_471,4.197583589,240.2475673,31292.43251,6.800393651,,380.8764128,12.09140181,50.43783042,5.206480177,0
region_area_473,6.330732765,217.5118997,18397.50422,7.771615861,,447.0967521,13.01018865,67.76355612,3.940000423,0
region_area_476,8.237142634,240.8335856,20015.70292,8.080406052,356.8368745,387.7870972,17.84594364,37.82887806,4.939109441,0
region_area_477,5.679234115,238.9625868,35643.48602,8.577843088,322.9144962,266.4075585,15.10525984,,2.339572736,0
region_area_478,7.417570368,244.5457691,23207.39765,7.167304675,,506.2101876,15.84935294,73.30247547,4.671557881,0
region_area_479,4.775983439,247.0478544,19186.09669,4.63811928,329.8890253,469.1885568,13.47594975,84.69924964,4.382161619,0
region_area_48,,180.664463,34416.15796,6.017118369,305.2803374,480.4341685,18.70440992,72.51863387,4.405586,0
region_area_481,5.903465715,252.637923,25394.40953,7.387343581,314.3931849,444.8247472,18.11170264,60.08715953,4.587086719,0
region_area_482,7.705711006,229.6967483,18476.92398,7.921417514,335.6350237,528.148369,10.74379836,63.27248919,3.861956077,0
region_area_484,6.139743032,219.2181051,23894.44082,9.189771077,318.7712001,504.2341249,19.22102216,60.37976691,3.841221574,0
region_area_485,5.041405028,243.9417442,17342.61889,7.538164167,322.8521106,454.5584957,17.57778848,66.65719804,4.543685761,0
region_area_486,8.675192692,251.5098319,15049.88901,8.325569994,357.5505782,451.4030876,17.95805375,74.7015113,4.97857536,0
region_area_488,8.570129121,250.8457655,9782.649095,5.356886346,,521.2665111,11.96108904,66.16341335,4.604404561,0
region_area_489,5.671762326,235.5557326,17528.02154,5.009948694,339.8015928,419.5843779,15.30104513,32.05683121,3.268693507,0
region_area_49,8.757257397,250.9652911,21536.5295,4.610290433,318.6280137,414.8227992,13.87332331,48.04587188,3.626135442,0
region_area_491,6.541007699,246.3407802,29616.79768,6.803817434,329.7436534,540.9046675,12.00439783,68.25644557,2.355934229,0
region_area_492,,219.9626263,18408.59978,4.82702864,343.6827881,360.9993618,19.43923211,86.79232849,6.739,0
region_area_493,9.241197563,274.4652409,21610.88611,3.811372515,,490.1180563,12.83042758,65.66570439,5.265728858,0
region_area_494,,213.4001776,21319.2665,7.270468187,289.9535208,467.9165556,7.582315033,60.35347784,4.514981624,0
region_area_495,6.340809022,209.1166319,15288.51858,7.294941081,343.1928134,345.0423022,9.342117976,38.21891717,5.45860969,0
region_area_497,7.60597883,222.9720268,10930.36048,8.127827958,,410.8111608,12.6654462,51.75877993,3.242849929,0
region_area_498,6.427512443,229.100446,25994.01622,6.989743449,330.4403359,576.8597238,12.07927024,60.85172331,6.032994877,0
region_area_499,,247.0227481,17909.67059,3.367459912,,427.3923151,14.6620684,57.84965248,3.888235227,0
region_area_50,,219.1623215,27492.61212,6.741414177,300.5655911,393.90002,16.28706649,75.84443389,3.048057223,0
region_area_501,5.842933081,219.0691778,19156.42794,6.573537317,332.2227624,516.8618077,14.63115101,80.53871545,4.143224936,0
region_area_502,5.36754649,226.2067101,29009.31563,6.1766331,,473.5834249,19.47523363,67.4012078,4.267189591,0
region_area_505,9.919478426,257.839478,16544.5804,6.73450023,363.781964,288.8582038,17.1575396,44.41453402,4.11748804,0
region_area_506,,269.0760671,42061.62761,6.02636683,325.2867095,513.2442455,15.81713869,48.61282563,4.328026357,0
region_area_507,7.121458435,254.9380301,20574.66907,6.784335594,,364.0325932,16.59315637,57.13778309,3.774600526,0
region_area_508,9.418296122,224.4141065,8777.991594,8.151367279,359.0371773,606.9308366,16.89021507,105.3874558,4.604633154,0
region_area_509,7.457164758,313.8105952,31085.38824,1.37918196,,594.7093537,11.914444,45.61636205,4.106543052,0
region_area_51,7.809631898,151.2315058,12013.85544,4.907503981,247.9459392,615.3251244,9.71634874,66.19917364,2.447444464,0
region_area_511,7.29195704,253.1029348,21891.98197,7.323936321,340.5741271,389.3751222,7.759955683,64.13652285,4.237643894,0
region_area_512,7.803833221,274.4620015,37377.0978,6.360158774,,353.8690131,16.8024084,74.89743416,2.907387267,0
region_area_513,6.844350911,248.2343601,23609.16705,8.091594005,,536.5309147,10.98309626,62.15214341,2.877062813,0
region_area_514,5.608745232,203.727953,19836.28558,9.041170844,324.1384533,606.1813683,14.48572463,49.5432521,4.644211645,0
region_area_516,5.412762498,277.3603783,45510.88913,6.765374627,308.3665747,430.229761,22.04518962,58.966736,4.091205593,0
region_area_517,,258.9513547,17265.14573,2.9913467,387.8159367,641.4092163,8.509570009,68.41559035,3.912148351,0
region_area_518,5.018132384,220.1711284,29072.34293,10.40666479,297.7583852,477.3230731,16.01876093,23.90795047,4.286478967,0
region_area_52,6.652488091,195.7840626,19872.09326,4.656255759,288.7973049,556.0799938,11.04702426,71.84241406,3.742090426,0
region_area_520,,254.2798119,21417.89843,5.76782699,320.2678021,358.6323214,12.71796618,68.75754526,4.613578722,0
region_area_522,5.770620969,245.2740345,16174.0319,6.036986681,319.5340461,397.2354829,12.14791419,52.62726111,4.240821478,0
region_area_523,8.437875983,233.8805156,12857.23351,7.09520886,362.5247953,597.127609,16.03192077,78.06626165,3.815468994,0
region_area_524,5.907078269,264.244972,41839.76126,7.619951486,313.0750605,367.3639703,15.70396478,54.53687895,4.296479909,0
region_area_525,6.89834133,238.1891971,19024.79034,6.610259591,,438.8919759,12.68516151,44.49521005,5.371284156,0
region_area_527,8.206499938,233.67925,18950.28035,6.358138304,347.8776752,342.9603213,18.43340115,66.80338419,4.22512093,0
region_area_53,9.147197055,262.4880325,11920.91565,6.925984148,340.497032,537.81391,18.38031211,47.74988493,3.794531591,0
region_area_531,6.145148361,248.3149628,39657.57692,9.595348806,288.9029957,329.5390326,11.69237783,120.145077,4.600885755,0
region_area_535,6.5036382,214.0305251,15000.49258,7.337023032,334.8482329,527.5333917,17.6356595,37.88051768,4.963184434,0
region_area_538,8.394397412,238.4173021,10603.40283,7.535449885,353.580753,386.3461457,13.4798312,59.06500171,2.83390143,0
region_area_539,,255.6977193,12557.05886,5.484196993,360.6968796,620.8725763,16.11764274,52.55732579,3.257744181,0
region_area_540,3.841205038,237.6916561,19988.95407,6.870141631,,493.4392093,13.52780176,74.4967014,3.635634543,0
region_area_541,4.301373467,199.5115916,26640.377,8.937842166,317.5095196,375.9403748,12.62073371,54.19728912,3.067626699,0
region_area_543,4.319440673,236.8300693,30565.8832,9.506357801,277.5790451,292.7924021,13.553689,,3.241972101,0
region_area_544,8.313773604,247.3215871,11311.26312,5.006004609,365.1501804,618.0208477,8.562141855,76.80957951,4.290071516,0
region_area_545,,229.9231781,4785.27269,5.397376103,379.1433316,527.6011422,14.49222368,68.80202415,2.380084227,0
region_area_546,3.410359671,258.1713635,49075.03522,5.362622846,302.7201243,361.6253926,16.09237034,86.75418586,3.721765769,0
region_area_548,6.978290868,242.6323748,26189.95187,6.974622574,317.929278,574.7525642,19.53189332,50.62153975,4.931878079,0
region_area_549,,215.152324,15908.86668,10.90387772,,370.9192964,17.34457738,60.29411856,4.380978304,0
region_area_55,7.484254838,310.8660633,30616.91996,9.074322919,,414.7757773,16.03948387,66.73602655,4.781188177,0
region_area_550,7.46072722,288.3535032,25223.26081,6.97263214,317.3074444,387.78722,6.019617068,62.15918318,3.949014618,0
region_area_553,8.790851189,238.2137029,7850.946703,6.055131572,,395.025771,16.82737609,78.01767257,3.480271755,0
region_area_554,,249.008299,26486.48625,6.168147776,,482.7987251,11.13723999,63.84479506,4.148611317,0
region_area_555,,269.7872191,29433.72859,9.079244932,303.5124606,436.5357202,17.41247582,70.17530294,5.77661102,0
region_area_556,9.049166054,220.283145,4343.661422,5.476012,387.4455764,482.0303772,16.27562839,62.83708468,2.814000683,0
region_area_557,9.515140615,249.855208,9083.120986,5.67173889,367.9759054,511.5518337,12.98212332,55.88568996,3.812887661,0
region_area_558,6.14524294,263.9494795,20417.56923,5.938932472,,445.4815288,23.61977377,81.4141332,4.09093992,0
region_area_559,7.494212047,261.1211663,29252.80592,5.617893639,340.5916902,455.1662309,17.02211276,84.98354829,5.492704955,0
region_area_56,8.520806573,289.1090031,28779.95482,7.977997843,382.394436,491.4238027,6.121336609,39.20617136,3.94060453,0
region_area_560,7.091885817,271.9653663,29091.51191,4.830149776,,525.1649861,19.68327271,62.74232956,5.116406585,0
region_area_563,6.344095425,215.5910981,14973.60217,10.40220496,316.8895636,347.324448,19.5166987,64.49996987,3.843484016,0
region_area_565,7.459144859,268.4740209,19436.80835,4.334305237,353.1695524,504.1993388,14.56529465,57.31118849,3.841052038,0
region_area_566,6.361666803,225.8178895,25834.15652,7.938970606,334.6922203,312.2957102,10.66357558,70.22269298,3.681765114,0
region_area_568,7.466213132,273.9580715,18261.99975,4.90178616,,466.3671506,14.12854722,99.24533596,2.081845657,0
region_area_569,5.739816333,240.6016792,15825.74513,7.805329716,313.8024456,435.1217571,15.00418076,81.48890676,2.722571208,0
region_area_571,7.138586781,231.6776685,9727.957981,5.401617999,,410.0598334,16.0573928,67.81784899,3.272429761,0
region_area_572,8.805177745,208.0058723,4728.955482,8.543451602,357.5187507,309.3847747,9.544925286,61.75559674,5.176205069,0
region_area_573,8.003031485,237.2369728,15007.57749,7.392513125,356.4711196,571.7181872,10.25823287,67.1153505,3.137551206,0
region_area_575,6.427365144,253.7188698,20920.55637,5.222810032,339.3274671,342.7177519,12.91402397,75.21633404,3.568823153,0
region_area_577,8.457901037,279.5060429,16061.89491,3.837674778,357.0499384,380.8171076,14.16671029,82.47969151,4.914276095,0
region_area_578,5.772197394,250.9188614,27840.99902,6.827429152,319.3886043,424.1200432,15.65510138,62.63627369,3.078985839,0
region_area_579,,271.7499397,11562.74032,5.728581668,359.9320144,416.571385,14.25431749,59.48821782,4.589161805,0
region_area_58,,208.5750842,16963.92982,8.030807929,300.7893474,371.1009945,12.92886095,71.8320051,4.405385706,0
region_area_581,7.895045662,225.4665761,10465.56641,7.363504824,351.2805312,482.1479124,14.73890897,60.97723373,3.084431233,0
region_area_582,8.576739928,271.924149,24897.59141,5.917815735,342.5543232,399.3977845,16.05713165,36.1975831,3.916114733,0
region_area_586,6.499067998,224.5427646,23735.15102,8.704245099,330.9097947,603.6667556,14.09129365,63.80887601,4.355880125,0
region_area_588,9.268281895,255.134376,14333.84283,8.765315665,329.04306,441.5804122,12.03980194,91.01679972,5.255703382,0
region_area_59,,205.8296175,20557.54524,7.882508429,,300.2859831,16.72725518,59.73705746,4.08990769,0
region_area_590,10.0596421,226.6497185,5233.218064,9.369364202,,488.0887557,16.57552774,62.71955114,3.81878876,0
region_area_592,6.096128348,251.4201149,16932.88191,6.237395734,,414.565052,9.168963653,84.17210054,2.956447478,0
region_area_594,5.284096687,236.479383,26533.04207,5.827735052,328.8846948,553.2867477,17.50346476,47.1813922,4.800963142,0
region_area_596,6.03956779,297.4667454,39489.31455,2.890158139,,368.0913126,13.34435552,78.51953381,4.206835504,0
region_area_597,6.243279004,221.877777,19605.33439,7.963418514,,522.9997171,17.3234173,53.72472652,3.472839213,0
region_area_598,8.214099764,242.9510173,12820.18025,7.23121255,344.2223747,428.7837647,13.45760403,87.09310125,3.38186391,0
region_area_6,10.22386216,298.845626,28750.02135,7.208597845,394.4085087,293.7566335,13.89469532,84.71855617,2.672988737,0
region_area_60,3.906078355,284.1767257,32145.10474,6.690028996,349.1045614,279.5540512,9.7591256,63.85806384,3.902879712,0
region_area_600,,283.7940243,27071.42343,5.91612583,298.8577582,367.2246221,16.8739452,51.3994005,4.284878629,0
region_area_602,9.836030547,281.2458122,16103.66536,5.294503445,,310.1674866,14.48871843,62.05429665,4.219118008,0
region_area_603,8.719764332,270.5527892,30681.42507,6.963954468,341.6636036,491.9584152,9.256209133,50.29359554,2.887725422,0
region_area_604,7.009601694,271.3358867,18629.00164,6.476869776,,408.101103,14.91367448,77.87853379,3.121944851,0
region_area_607,9.652562935,255.9799493,8508.458541,4.640605978,387.2862979,402.8724528,12.55153913,54.01303657,3.192569799,0
region_area_608,8.00754122,202.5102126,8864.991291,10.94669673,,457.589361,12.51769116,,5.25017306,0
region_area_609,,221.3239784,17561.57765,8.015398937,350.0370673,384.5688479,11.09414567,73.81644876,3.716659341,0
region_area_61,6.391353624,263.7917204,20965.78312,5.070749271,328.3956557,379.4431209,13.86310517,18.03072257,3.923749169,0
region_area_611,7.386837696,240.369705,29123.00181,8.115952681,322.3128776,468.1491705,17.3019431,56.88491473,4.816705216,0
region_area_612,5.497580321,255.4567603,29493.72778,7.299319728,324.353899,486.9494591,16.7774146,83.52883836,5.060114929,0
region_area_613,6.057828114,281.491584,44868.76318,6.138580945,,407.3417839,14.14290316,76.81660916,3.292249267,0
region_area_615,6.268953337,236.4805373,24769.8162,6.412855419,318.9730553,544.6458375,13.73386544,69.25421994,4.674495973,0
region_area_617,6.284984822,247.5489469,29213.9252,8.223981988,335.2229079,584.6456715,11.20089252,,5.703287743,0
region_area_618,9.043095632,232.3405535,8273.896781,6.3962313,,382.656219,9.867360818,65.33133786,4.008499341,0
region_area_619,8.523062079,252.3823832,24207.60284,6.915905586,,446.7309903,15.84563873,63.42550275,5.112376365,0
region_area_62,,280.2595844,35729.99752,8.506032424,385.6888921,306.5025472,17.03209218,,3.855602212,0
region_area_620,,234.2387438,19999.16383,6.847078075,338.2846458,304.9518015,10.19366801,66.41416222,4.183319911,0
region_area_623,6.412707042,255.1319875,32334.14635,4.899273851,346.4626135,399.3202949,11.25003977,91.31986668,5.014144884,0
region_area_624,6.27629499,235.7259481,28653.77715,6.21462432,336.0028904,480.5346759,11.30348306,,4.342759277,0
region_area_625,7.648877928,239.2808681,22511.27988,8.312397526,,403.398539,12.95951911,73.42850293,4.953533863,0
region_area_628,7.468617019,291.1191959,36702.27916,4.23160233,339.9664644,463.3163664,16.21151511,68.06749573,3.384178841,0
region_area_629,,229.9233374,21051.67019,8.583035617,297.6941828,428.3748062,18.90551563,92.21100004,3.764703594,0
region_area_630,7.918150471,264.9605016,23823.7977,6.986067054,341.9184349,421.5294826,19.69000189,25.17237466,4.028958007,0
region_area_633,5.433242117,252.5551362,31157.41498,6.981581703,305.1703884,461.6621777,10.94709516,87.74901318,3.675717673,0
region_area_634,8.33951161,252.9755149,21296.05469,5.313305432,,439.0553288,15.59638749,81.43032668,4.827704247,0
region_area_636,6.09801209,262.227901,39353.08065,5.907380632,,498.2463127,11.89684027,47.04304133,4.590616741,0
region_area_637,6.576845323,206.9956588,12772.40056,9.45508703,342.4944909,429.0774666,10.48725265,78.42017971,3.771313518,0
region_area_639,8.15121531,270.3339407,13699.98552,3.499617678,,470.633736,15.05629501,79.74926081,3.523980506,0
region_area_64,8.085759801,178.5135645,32654.21517,6.229426789,,426.3446301,11.22465925,78.39005004,4.068688909,0
region_area_640,,277.3222446,13584.79515,3.88588559,374.902734,345.4832115,9.252436119,82.97992863,2.364558912,0
region_area_643,6.6249436,236.1848236,16360.87111,9.168034348,321.59162,469.0289774,12.59300692,41.07497374,3.546696372,0
region_area_644,8.273643584,238.9346417,11121.00586,7.106080237,347.064887,354.2599646,15.41987917,89.56185002,3.331583735,0
region_area_645,,292.6694053,25718.24099,3.935186513,370.2862561,485.0424696,15.41106267,48.48921162,4.306218231,0
region_area_648,5.171434094,258.0544214,44613.05617,6.983114621,300.9993708,563.0125895,12.8287245,52.3527358,2.949431503,0
region_area_649,6.9641983,244.5271705,27408.80414,9.879793979,308.4396352,313.0454332,15.99464959,78.19173798,2.395683182,0
region_area_651,6.555439264,245.9318671,15405.80129,2.446026688,,446.3830756,10.96026322,,3.79204017,0
region_area_653,5.970578908,253.519411,19952.61428,7.56722715,311.9332979,422.1439222,18.73714156,73.28133787,5.013281168,0
region_area_655,6.604007989,263.7523581,23564.88447,6.303394478,326.0989729,440.437754,14.45790461,33.51804793,4.458966913,0
region_area_657,8.11644657,259.4630438,23986.16923,7.209059603,347.1689002,446.3955517,9.717293184,67.49615657,2.934697437,0
region_area_658,7.66518778,260.7711371,22994.03416,5.239090695,344.2393329,427.8439884,7.855606555,63.66682239,2.707129162,0
